Datetime,Text
2021-01-19 17:11:42+00:00,"@freddieLUVU 오~ 서울대 스웩
제가 문과라서 잘 몰랐나봐요
자연대도 그렇군요...
아비부도 문과라.. 서연고서성한~이 짱이라고.. 
홍대 산디가 자동차업계에서 탑이라고? 에이~ 그래도 난 인정못해 홍대가 무슨
이런식으로 말을 하던데
아비부가 진짜 무지한거였구만요"
2021-01-19 15:16:53+00:00,"진짜급할때
진언생각해내는것도일이겠다진짜
하긴ㅋㅋㅋㄱㄱㄱ ㅋ가끔 진짜급할땐
걍 뇌 안거치고 냅다비명지르긴하더라ㄱㄲㅋㅋㅋㅋㅋㄱㅋㅋㅋㄱㄱㅋ
정말 문과라서안죄송"
2021-01-19 12:32:14+00:00,@lichya_ 문과라서 물리쪽엔 인연이없어
2021-01-19 09:48:48+00:00,"@hunter_gochu 마자 내 칭구가 문과라서
이투스가 좋다고 해써"
2021-01-19 09:19:39+00:00,"..⠀⠀⠀⠀ 
⠀⠀⠀
그쪽은 문과라서
‘분수’를 모르시나 봐요.

⠀⠀⠀⠀ ⠀⠀⠀⠀  ⠀ ⠀⠀ ⠀ 그러는 당신은 이과라서
⠀⠀⠀⠀ ⠀⠀⠀⠀ ⠀⠀⠀⠀ ⠀⠀⠀⠀ ⠀⠀ ⠀’주제’를
⠀⠀⠀⠀ ⠀⠀⠀⠀ ⠀⠀ ⠀⠀ ⠀⠀⠀ 잘 모르나보죠?
⠀⠀⠀⠀ https://t.co/e2c7VaLdbW"
2021-01-19 08:22:48+00:00,@leekh_1112 코드 입력을 잘못했나 보네요. 문과라서 재송합니다.
2021-01-19 08:13:15+00:00,"나진짜찐문과라서엑셀액세스너무 고통스럽다
영어공부일어공부하고싶어"
2021-01-19 06:05:53+00:00,"그쪽은 이과라서 주제를
모르시나봐요?

                                 그쪽은 문과라서 분수를
                                    모르시는 것 같네요 https://t.co/Bdpe47W5F7"
2021-01-19 05:35:31+00:00,문과라서....... (씁쓸)
2021-01-19 03:41:09+00:00,"히후미: 당신은 문과라서 분수를
잘모르나보군

겐타로:그러는그쪽은 이과라 주제를
잘모르는거같군요
아 물론 거짓말~ https://t.co/3j7KVWbuC2"
2021-01-18 23:54:39+00:00,"타카미 : 코쿠요는 문과라서 분수를 모르나봐

코쿠요 : 그러는 네 놈은 이과라서 주제 파악이 안되나보지?

아키라 : 저게 뭔 신박한 소리야

이런거...ㅋㅋㅋㅋㅋㅋㅋㅋ"
2021-01-18 18:53:29+00:00,".......

                                       당신은 문과라서
                                 분수를 모르나 보네요

그럼 그쪽은 이과라 
주제를 모르나보죠? https://t.co/kynWPpgJ1K"
2021-01-18 11:50:15+00:00,"핑맨님은 문과라서 분수를 잘 모르시나 봐요.
너는 이과라서 주제를 잘 모르나본데?
그리고 분수도 주제도 모르는 예체능 오멋사"
2021-01-18 02:46:55+00:00,"문과라서 분수를 모르는구나?
이과라서 주제를 모르는구나?"
2021-01-17 12:52:52+00:00,"@_dyoow 이과 힘냇으면 좋겟다
나는 문과라서 못 해😟"
2021-01-17 11:53:35+00:00,이거 왠지 주코 혼자 문과라서 다른 공대애들이 얘만 믿고 입털라고 내보낸거 같음.. https://t.co/NhQZkz7Rkr
2021-01-17 11:52:12+00:00,문과라도 안 죄송한게 아니라 문과라서 감사한 세계관이구나 망일되 생각난다 망일되 완결 아직 못봤는데 굉장히 좋아하던 거였단 말이야 그것도 언어와 관련된 무언가가 있어서
2021-01-17 11:21:47+00:00,"문과라서 그런가
아무런 생각 없이 보고 나옴
... https://t.co/gxjBYQZ26R"
2021-01-17 05:42:45+00:00,"아 내가 문과라서 빡치는 점 1나 잇음
초끈이론 상대성이론 엔트로피 이론 이런거 존아 찾아보는데 공식만 나오면 이게 뭔데 씹덕아 상태 됨"
2021-01-17 05:18:06+00:00,"이과섹시 문과섹시 다른데
내가 문과라서 이과섹시가 취향"
2021-01-16 16:23:43+00:00,"문과라서 밥 굶는단 소리하지 마
문과도 취업전성기일 때가 있었어
조선시대라고 있거든?"
2021-01-16 12:02:41+00:00,@_wnlwnl 저는 문과라서 왕꿈틀이로 밖에 보이지 않네여..
2021-01-15 18:22:20+00:00,"문송안함이 뭐죠
문과라서 어쩌고인 것만 알음...
어디 소설인가요 (ㅋㅋ"
2021-01-15 13:42:46+00:00,문과라서 슬픈데.. 넘웃겨 뮤얔ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ https://t.co/1SiPJ0C8Cc
2021-01-15 08:17:10+00:00,@__toietmoi_ 아 이건 솔직히.... 문과라서 아는게 아니구.... 고전물 팬픽 보면서 익힌 감이 대부분....아니에요....◠‿◠.....? 문과에서 그런거 소설에 녹여낼만큼 배우지 않.....
2021-01-14 15:28:10+00:00,"아 근데 나 상경 인문 가면
문과라서 죄송합니다 상메로 5년 동안 해놓기로 해서 진지하게 고민해봐야됨
내가 맨날 “인구론이 뭔지 아냐?? 인문계 구십프로는 론(논)다ㅎ” 이러고 문과애들 부를 때 아 문송들아~ 이래서 전과하면 업보청산해야됨"
2021-01-14 14:52:06+00:00,저어는 강경 문과라서 적운님 하시는 거 보면 진짜 신기해
2021-01-14 14:09:19+00:00,"에바 학생이라면 문과라서 수학 바닥치고 깔끔하게 수학과의 관계를 정리해버리고 국어, 사회와의 진한 우정을 다졌을 듯"
2021-01-14 13:22:44+00:00,"@rumi_p_ 아 맞다 나 문과라서 과학이 업엇구나
난 초등학생때인줄알았어😂😂😂"
2021-01-14 10:20:23+00:00,@alphataurii 그쵸 저는 문과라서 과탐 배운 기억이 가물가물하지만ㅋㅋㅋㅋ지과에 막 행성...이런거 나오니까여
2021-01-14 07:48:32+00:00,진짜 괴상한 꿈 꿨다 문과 이과에 대한 편견이 미러링된 꿈이었어 문과라서 싸패같다(편견적 표현 ㅈㅅ) 이과라서 감정적이다 뭐 이런 식으로 세간의 편견이 완전히 미러링되어 있었음 뭐 이딴세계가
2021-01-14 07:29:18+00:00,아진짜로 확률 뭔 소린지 모르겠어ㅋㅋㅋㅋㅋㅋㅋㅋ미치겠다ㅋㅋㅋㅋㅋ문과라서 확통했는데도 개어렵네
2021-01-13 17:12:30+00:00,@liciaesr 문과라서 대충 비슷비슷하지 않을랑가
2021-01-13 10:17:24+00:00,추위를 탄다 문제없는 표현일건데 괜히 쿠사리 먹은 거 웃김 그리고 더거 문과라서 웅 그런가? 하고 넘어간 게 더 웃김
2021-01-13 09:49:56+00:00,"@w97909 넵......... 저는문과라서 실컷놀거같기도하내요,,"
2021-01-13 04:39:00+00:00,꿈에서 친구랑 서점 갔는데 난 L파일 같은 파일 사고 (그게 왜 서점에서) 친구는 문제집 샀는데 ㅋㅋㅋㅋㅋ 마더텅 한국 지리/세계사 두 권 들고 이거 괜찮나 하면서 책 훑어보는 꿈 꿨음 얘가 또 문과라서 ㅋㅋㅋㅋㅋㅋ 아 이게뭐야 놀랍게도 그 친구는 공부계에 있습니다 심심해서 써봤어요(의미X)
2021-01-13 02:27:24+00:00,"@yooncheri_novel 달에서 마음, 소원 그리고 속마음을 드러내는 괄호를 연역해내는 은유가 신선하다 못해 충격적이네요 와.. 아이유가 작사 작곡에 능한 싱어송라이터라는건 알고 있었지만 새삼 감탄하게 되네요. 
전 문과라서 그런지 저런 예술에 가까운 문장력을 볼 때마다 부러운.."
2021-01-12 11:34:53+00:00,앗 저 사회문제 탐구 들었는데 저희 학교는 개인연구 했고 저는 뼈문과라서 나름 재밌게  들었어요
2021-01-12 11:19:53+00:00,"[최마태] 초점거리란 정확히 무엇인가요? 풀프레임과 크롭바디가 다를 수 밖에 없는 이유 (feat. 리플s 혜지) | gear https://t.co/TTXCr58Bxk 

문과라서 아무리 봐도 이해가 안가..."
2021-01-12 04:09:21+00:00,붕산..탱탱볼만들기할때넣는화학약품ㅈ이요(죄송합니다 문과라서)
2021-01-11 18:14:30+00:00,"가랏 이공계!!!

ㅋㅋㅋㅋㅋㅋ 진짜 레이 너무 뼈문과라서 이공계를 외치는게 너무 진심이라 더 슬프다ㅠㅠㅠㅠㅋㅋㅋㅋㅋㅋ https://t.co/yQykk9tjLd"
2021-01-11 13:25:14+00:00,@aeng_bok 웅 ㅋㅋㅋㅋㅋㅋ 초딩때는 저 문과라서 괜차나여!! 이랬는데 커 보니까 통합이래.... ㅎ
2021-01-11 01:29:38+00:00,"@qwea0208 문과라서 그만...
베스님이 이어기 하시길래 CU 뒤에 E! 가 붙을줄 알았죠"
2021-01-10 14:16:18+00:00,"@Ty7788Ty8877 저도 사실 문과라서 취미삼아서 하면서 MMD만 맨땅헤딩으로 2년정도 하다보니 어찌어찌 되더라고요 ㅋㅋ

사실 다 직접 만들었다기 보다는 좋은 모델의 파츠를 이것저것 기워넣은 거지만요...

뭐 직접 만든부분도 몇개 있으니 어느정도 만들었다라고 말할 수 잇는 수준이죠"
2021-01-10 11:58:39+00:00,최대의문...조으숑은 왜 의대에 가지 않았나...문과라서 그럴수도 있겠지만..네 머리정도야 전액장학금 쌉가능일텐데..역시 친척이니?친척때문이냐!??
2021-01-10 02:39:29+00:00,권택주 공대남이었지 참 낙원이 문과라서 뱉어낸걸 생각하면 제택은 영원해야만
2021-01-09 16:01:32+00:00,@190bonny 아마 ... 문과라서 ...
2021-01-09 12:32:26+00:00,"@nung_9s 저 문과라서 안돼요,,, 이과힘줘...!!"
2021-01-09 11:15:42+00:00,"문과라서 지리,역사를 모른다고?
무슨 개소리야ㅋㅋㅋㅋㅋ
20살된 02년생 부터 문이과 분리 사라져서 이과보다 문과한테 중요한게 지리, 역사인데ㅋㅋㅋ이과는 그런 과목 없는 편임"
2021-01-08 18:29:37+00:00,@goldG_AnG ˗ˋˏ 와 ˎˊ˗.... 그러네..? 금 원소기호구만.. 아 과학 재밌는데 문과라서 안배운지 2년은 됨 ㅠㅠㅠ
2021-01-08 12:10:22+00:00,@gibrihowl22 문과라서 그런가 서사를 엄청 따져서.. 스토리를 중요하게 보는 것 같아!!
2021-01-08 11:44:20+00:00,"@De_N_eB 나 국어비중을조금늘려야될거같아서
내가 문과라서  국어비중이수학보다더쎔ㅇㅇㅇㅇㅇ"
2021-01-07 18:40:23+00:00,@carbohydrate_yj @raxuraxu 제가 하필 문과라서 그런것일까요? 진짜 이친구 참 보기힘드네요 제가 참 유구한 왼맘인데 첨으로 머리를 치고지나갔습니다 정말 선생님들만 믿습니다
2021-01-07 15:10:50+00:00,어카냐..문과라서잘몰으갯다
2021-01-06 15:02:07+00:00,"@uuzzaal 국어는 매삼문매삼비
영어는 자이스토리
과탐은...... 내가 문과라서... 소리"
2021-01-06 13:03:05+00:00,미안..문과라서...ㅠ
2021-01-06 06:30:44+00:00,"@personaGX 정자의 미토콘드리아는 수정란에서 소멸한다고 봤던거 같은?

뭐 저 문과라서 확실한거 아님"
2021-01-06 05:32:42+00:00,세경배우 레알 뼛속까지 문과라서 듣는 재미가 있다.. 어휘 선정이 대박 좋음🥰
2021-01-06 03:03:36+00:00,문송안함..? 문과라서 어쩌구 그 소설.. 재밋나? 함 볼까..
2021-01-06 02:28:12+00:00,"이과라서 문과라서
그과목은 내가 버리는 과목이라
난 그과목 잘 못했어서
선생이 제대로 못가르쳐서
수능과목이 아니라서
관심없어서

본인들이 공부 안한걸 안가르쳤다고 하지말기~~"
2021-01-06 02:09:34+00:00,@wirianchi 문과라서..그런데 진짜 안되나?
2021-01-06 00:15:34+00:00,"오랜만에 돌아왔습니다

문과라서 신난다"
2021-01-05 21:14:46+00:00,"이 씨이발ㅠㅠㅠ
내친구 문과라서
작년에 한국지리 인강을 보는데
그 쌤이 이기상쌤이엇음
이쌤 교재도 봣는데 걍 개웃겻음
쌤 귀엽다고 그러더라
걍...걍ㅇ개웃김"
2021-01-05 10:17:42+00:00,"옆에서 언니 폴리브릿지하는게 잼써서 구경하고 이따하기로 햇음......
저게 안됄걸 왜모르는데 문과라서?"
2021-01-05 01:16:15+00:00,왠지 문과라서 기초과학 이외에 지식이 없다보니 너무 괴롭다. 그러니까 나는 그냥 프론트에서 일 보는 자동인형 하면 되는건가 싶고.
2021-01-04 17:15:21+00:00,블랙라벨 7번은 좀 광기인데... 내가 문과라서 그른가... 수학은 걍... 마플 기출집이나 N제 반복이면 충분하다고 생각하고... https://t.co/IUlTNbZM2E
2021-01-04 16:42:28+00:00,@Y04ADBtt2vu2u7E 오타쿠짓하는데 섬세한과학적고증이 뭐가필요하겟습니까 그리고 저 문과라서 과학 특히 지구과학이나 물리는 정말 하나도 몰라요 편하게 날조해주시고 머릿속에서 꺼내주세요 감사합니다!
2021-01-04 16:09:54+00:00,"@shy809_1123 헉🤭 파워문과라서 진짜 깜짝 놀랏..
저 전혀 딱딱xx 얼레벌레 물렁탱이에여!!!!"
2021-01-04 14:19:33+00:00,"@JstarYNY 머 문과라서 과학 선택과목은 모르겠고
통합과학은 장풍쌤 아니면 박주원쌤 들어
장풍쌤 엠베스트에서부터 들었는데 시끄러워서 머리에 팍팍 들어오고
박주원쌤은 차근차근 설명해주셔서 이해 쉽게 돼"
2021-01-04 12:23:47+00:00,으아아 이제 저도 슬슬 멎어버릴 때가 왔나봐요오. 고등학교 물상에서 공유법칙 나오는데 왜 저는 얼마나 지식이 열화되었기에 전해질 안에서 공유법칙으로 이온이 치환된다 따위를 유추하지 못할까요(그야 저는 문과라서 당연할지도)
2021-01-04 08:29:06+00:00,헐 티비나 모니터 인치가 대각선으로 재는 거였어? 문과라서 몰랐네...
2021-01-03 17:32:25+00:00,박쥐민 이과라는게 넘 발림ㅠㅁㅠ 이과x문과 조합 진짜 존나 좋은게 문과가 감성 타는 말하면 거기서 수소어쩌고저쩌고(문과라서 몰라요 ㅈㅅ) 때문에 이런이런 현상이 일어나서 너가 방금 한 그 말은 성립될 수 없어. 라고 하고 싶지만 애인이기 때문에 안하고 공감해주는 다정왕 https://t.co/jJCyswzAdY
2021-01-03 14:24:59+00:00,@IvY_IdV Σ（ﾟдﾟlll）전..전 문과라서 안녕.. 수학 시러 😶
2021-01-03 13:38:28+00:00,"남친이 잘생겨 보이는 아마네.. 아 귀여워.

츠카사는 문과라서 학교에서 갈라졌는데 반에 들어가도 여전한 시선..

-야 쟤 누구야..?
-완전 내 취향 쟤 내꺼다.
-헛소리 ㄴ 내꺼다 ㅋ
-전학생인가..?
-전학생이면 교무실로 갔겠지!"
2021-01-03 12:23:26+00:00,"#판소이름_맞추기대회
전독시: 전지적 독자 시점
내스급: 내가 키운 S급들
백망되: 백작가의 망나니가 되었다
적왕사: 적국의 왕자로 사는 법
회사설: 회귀자 사용 설명서
어용트: 이건 몰라..근데 제목 보면 알수도
만귀플: 만년만에 귀환한 플레이어
문송안함: 문과라서 죄송 안함"
2021-01-02 20:17:00+00:00,@pqnsjud @kkkkkkku11 문과라서조은게뭔데.
2021-01-02 11:41:31+00:00,"@RxJXE8dPQPReFFm 더킹:영원의 군주 6회 ""대한제국은 처음인데 우리 나라말을 참 잘 하시네요?""라고 묻는 서령의 말에 ""아, 제가 문과라서요.""라고 답하는 태을에 말에 환하게 미소짓는 이곤"
2021-01-02 10:33:27+00:00,"#판소이름_맞추기대회
전독시: 전지적독자시점
내스급: 내가 키운 S급들
백망되: 백작가의 망나니가 되었다
적왕사: 적국의 왕자로 사는 법
회사설: 회귀자사용설명서
어용트: 이게머임...어떤용자의리트라이(아님)
만귀플: 만렙으로 귀환한 플레이어(ㅈㅅㅎㄴㄷ)
문송안함:문과라서안죄송한이세계로감"
2021-01-02 07:29:21+00:00,"#판소이름_맞추기대회
전독시: 전지적독자시점
내스급: 내가스펀지밥급소
백망되: 백작가는망나니가되었다
적왕사: 적국의왕자랑사귄다
회사설: 회식하다사장한테설사함
어용트: 어제만난용왕이내트친!?
만귀플: 만지작귀플레이
문송안함:문과라서죄송안합니다"
2021-01-01 20:30:55+00:00,@ebiudon_0927 아~ 역시 문과라서 모르겠다구요~차라리 진달래꽃처럼 즈려밟고 가시라구요오~
2021-01-01 15:41:32+00:00,"@riul0610 선생님 정법 이비에스에선 갠적으로 박봄쌤 추천합니다,,, 세지는 안해서 모르겟구요 생1은 문과라서 듣긴들엇는데 누구 들엇는지 기억이 안나요..."
2021-01-01 15:37:35+00:00,"@yerang_SVT17 &lt;EBS&gt;
한국사 - 최태성
생윤- 김종익
사문- 박봄
한국지리- X
윤사- 송기택
정법- 박봄
동사 - X
화학- 양진석
물리- 장동호

(죄송 문과라서..^^)"
2021-01-01 13:46:11+00:00,"감사합니다 감사합니다...ㅎ긓긓ㄱ
저 너무 찐문과라서 아 이거 뭔가 아니면 어떡하지...
비유를 이렇게(수식이나 데이터같은)해도 되나...
이래도 되나... 하면서 짰어요
이쁘게 봐주셔서 황송할따름.. . https://t.co/Jdr8RKWKjg https://t.co/NguI6uCdQ9"
2020-12-31 17:34:18+00:00,"진............................도증류수라고들었는데
증류주가 정확히만가요? 저는 블로그쓰는 문과라서 과학에는 약한데 술의 마음을 쥐어짜내서 만든게 증류주인가요? 그럼 막걸리는 마음이 쥐어짜지지않은소주란말입니까?아니면마음이쥐어짜지기전의소주의모습이란말입니까..."
2020-12-31 13:34:08+00:00,"@sandyforRM @hopini218 뼛속까지 이과라 글에는 재주가 없어요 ‘감사해요’ 라는 흔해빠진 상투적인 그런 단어밖에 생각 안나네요 새해에 만나게 된다면 꼬옥 안아 드리고 싶네요 
근데 눈알은 문과라서 안아주고 울것 같은데, 
힘들었던 한해의 끝에 위로같은 선물을 받아서 행복하네요"
2020-12-31 09:26:43+00:00,@leaudesh 저도 그정도본거같은데 한번에 쭉 보고싶어서 아마 살 듯 ㅋㅋㅋ 문송 너무 작가 이름부터 문과라서 오열(근데 1차 허들이 디오네 나오는 부분인 거 같아요 하렘물인줄)
2020-12-30 16:02:57+00:00,@Soumajonnalavee @YUU_UU_I 맞아요 재밌슴다 전 걍 문과라서 읽었는데 재밋었어요 (슬픔
2020-12-30 13:32:03+00:00,"문송합니다가 문과라서죄송합니다엿음??? 난 문재인죄송합니다인줄알고 정치적발언인줄알앗음,,,"
2020-12-30 12:01:47+00:00,"치료제 말고 백신을 만들란 말이다. 문과라서 잘 모르겠지만, 치료제랑 백신은 같은 성분이 아닌가? ㅠ.ㅠ

""셀트리온 말고 우리도 있어요""..토종 코로나치료제 잇단 신청대기 | 다음뉴스 https://t.co/m5whXVfLpC"
2020-12-30 08:35:13+00:00,"@Yu11ang_yummy @Dongnyang_cute ㅇㄴ
ㅇㄴ
두분이 이과고 두분이 문과라서 그래요 저기"
2020-12-29 15:14:09+00:00,일단 저는 문과라서 죄송한 이세계로 떠나고 싶어요 사실 이정도면 문과도 아니죠 그냥 과
2020-12-29 14:30:52+00:00,수 1 메가패스 인강 산 사람 핳 사기는 너무 돈 아까워서 고민중인데 좋음? 문과라서 이투스 살까 싶은데 그래도 약한 부분은 이과니깐 메가패스 결재할까
2020-12-29 12:16:53+00:00,"Q. 왤케 급발진하세요

A. 그
일문과라서 뭘 좀 많이 배웠어요"
2020-12-29 09:40:01+00:00,문과라서증명을어떻게할지모르겠다 ㅅㄱ
2020-12-29 07:41:34+00:00,@VARCHAR100 제가한말이지만 저는 문과라서 모릅니다(딴청)
2020-12-28 20:23:40+00:00,@MOON_BB7 저는완조니이과체질인데...하고싶은게 문과라서요😢 노력해봐야죠!-!
2020-12-28 18:09:29+00:00,@baecob5 저는문과라서 ㅋ ... 개발자들아 주워가라
2020-12-28 15:54:56+00:00,@Ral_Taste_Mild 문과라서기하안함❤️
2020-12-28 15:30:55+00:00,@Ha_Yun_W 시간상 오늘이기는 한데 1교시 5교시 6교시 발표 실화냐? ㄹㅇ 이건 사람 할 짓이 아닌 거 같음 나 문과라서 사회는 발표해야함
2020-12-28 15:01:12+00:00,@chldisgml_h 물화생이 이과 중에 제일 극악 아닌가요..? 저 시험 볼 때마다 물리가 다 망치는데 진짜 뼈속부터 문과라서 단 1%라도 좋으니 이과생들의 두뇌를 갖구 싶네요..
2020-12-28 12:49:17+00:00,@additional_one 저희 문과라서 글애요.. 한 2년은 준비해야 뭘 좀 썼군 하는 소리 나오는...😇
2020-12-28 06:30:39+00:00,"김섢오는 이관데 임첧은 문과라서 2학년 올라가서 반 떨어져서 아쉬워하는 것도 넘 좋고,,, 그래서 예체능시간에 수업 째고 옥상에서 만나서 키갈하는,,,"
2020-12-27 16:23:48+00:00,@Ar_Kehz @DnF_NakHwa ㄱㅊ 저도 문과임 원래 문과라서 야부리를 잘터는거에요....... 수학? 까짓거 다 문과애들이 책 쓰는거지.........
2020-12-27 16:05:41+00:00,"스타플릿
들어가고 싶음입니다 . 과몰입 오타쿠의 등장이다 . 지휘부나 과학부는 의료부...는 솔.. 직히 들어가기 힘들 거 같고 한다면 기술부쪽이 어울리지 않을까... 뭔가 고치고 손보고 이러는 거 조아하거든요 그나저나 순도 100% 문과라서 지원이나 가능할까 🙄"
2020-12-27 15:47:56+00:00,@1uvbomb 흑흑...내가 문과라서 아예 모른다능... 근데 님이 할수있겠고 하고싶으면 해요 난 솔직히 하고싶긴한데 못할거같아서 안함...
2020-12-27 12:30:54+00:00,아 나 요즘 좋아하는 판타지 스타일이 약간 정해진 거 같은데 문과라서 안죄송한 이세계로 감 스타일의 주인공과.....
2020-12-27 12:18:37+00:00,아닌가? 사실 문과라서 좀 어거지긴 함ㅋㅋ
2020-12-27 11:04:03+00:00,"@_Dcode_ 저는 파이썬이나 R을 배우고싶은데
뼛속까지 문과라서 
공부하다가 오열할뻔"
2020-12-27 09:53:18+00:00,@bugdr111 와 저는 문과라서 그런 단어들까지는 미처 몰라서 못쓰고있었는데 궴님 어마어마하시네요 아아무튼 그랬습니다...
2020-12-27 05:13:39+00:00,이건 저언니가 문과라서그래... 요리는 과학이거든(?)
2020-12-27 02:42:54+00:00,@jenomoong__ 수학 과학 이과랑 같이 한다구 했는데 나는... 뼈문과라서 엄두가 안 나더라...... 괜찮을 것 같으면 재수 해보는 것도 괜찮을 것 같애! 응원함당 👀✨
2020-12-26 18:45:50+00:00,우리집안 유일의 장점: 다 문과라서 남녀노소 이과부심이 없음
2020-12-26 16:36:36+00:00,@2chxn1 @CW198_ 찬원이 문과라서 문흥이망 공식이 진리라는 게 밝혀졋어요
2020-12-26 15:13:03+00:00,"@riraking 응언니
나문과라서대학가기힘들다정말
수능특강풀러갈게"
2020-12-26 15:01:34+00:00,@textme246 저는 태생부터가 문과라서...
2020-12-26 07:01:46+00:00,@pori12_k 문과면 ㄱㅊ은데 이과면 메가스터디가 더 좋다고함!! 난 문과라서 만족중
2020-12-25 11:41:28+00:00,민휘 둘다 문과라서 별로 어려움은 없을 것 같은데 지루함 속에서도 잘 버티냐 또는 누굴 친절하게 가르치냐에서 다를듯 반휘혈 누구 가르치는 건 못할 것 같아 한번 알려주면 됐지? 끝 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2020-12-25 11:34:38+00:00,사실 일반사무직에서 브이룩업 이상의 함수를 쓸일이 거의 없음. 그보다 어려운 건 그때그때 인터넷에서 찾아 급하게 익히면 될 정도. 그니깐 난 숫자만 보면 머리가 핑 도는 뼈문과라서 엑셀 너무 무서워요 그러지 말고 공부합시다. https://t.co/KdQfzpIidN
2020-12-25 08:18:26+00:00,영국식 이름이라서 아무 외국이름 하면 안될거같고 해건 성격에 나름 이름에 수수께끼같은 장난친 이름일거같은데.. 문과라서 모르겠당^^
2020-12-24 16:04:54+00:00,𝙅𝙊𝙉𝙉𝘼 오글거리는 갬성충 말 했눈데 너 진짜 문과같다 이해안감 이란 소리를 들었더니 죠큼 문과라서 슬프지만😂 ㅎ 나 문과맞는걸~~&gt;&lt;ㅎㅎㅎ
2020-12-24 14:13:17+00:00,@o3o_xxj 제가 문과라서요 (아님
2020-12-24 07:11:29+00:00,@Cutlery_steW 저 문과라서 숫자 못 셈
2020-12-24 07:00:49+00:00,공평을 떠나서 스물 다섯 번이 더 나아 이건 서지원식 반올림 나 문과라서
2020-12-23 19:23:30+00:00,"오늘 문과라서 안뫼송합니다? 그거 읽었는데요... 이미 나태에 찌든 뇌라서 읽으면서 너무 피곤해요. 디오네? 레이디 디...드...데...? 어쨌든 똑똑이 마법사이자 교사이자 사업 파트너씨가 2배로 활기차지면 제 기가 2배로 빨려서, 옷 고를 때 이미 눈 감고 소파에 널부러져 있었어요."
2020-12-23 14:51:24+00:00,@EgBrKstl1 제가 문과라서..흑
2020-12-23 12:21:00+00:00,이과감성을 좋아하지만 정작 본인은 문과라서 이어진이 먼소릴하는지 하나도 모르겠다네요~
2020-12-23 10:28:50+00:00,"@sdsleft 전기공 같은데서 머리 싸매는 것도 좋은데 문과라서 흠..
1. 성적 맞춰 경영 갔다가 쏟아지는 팀플에 경제로 전과한다
2. 일문과 가서 졸업하고 통번역대학원 갈 계획을 세운다
요정도 생각나요ㅋㅋㅋㅋ"
2020-12-23 09:23:54+00:00,@Eiram_ff14 내친구들은 몰라 님친구들은 문과라서그래요
2020-12-23 08:32:49+00:00,"흠이번엔어떤말을해볼까
#BasickxWheein_WhenItSnows
눈은육각형모양이지요
#베이식_휘인_눈이오면mmm
문과라서설명못해드립니다죄송"
2020-12-23 07:10:22+00:00,@yualing02 굉장히... 쑥스럽군요... ㅎㅎㅎㅎ 저는 순도 100% 문과라서 이거라도 잘 해야 돼요...
2020-12-22 17:24:27+00:00,컨티뉴얼 이과 어쩌고 모먼트 정말정말정말 사랑하는데 문과라서 뭔가 엄청나게 무언갈 하지는 못하고 그냥 😲 이 표정으로 냠냠 받아먹는중
2020-12-22 14:14:49+00:00,"근데 진짜...

32살 문과라서 죄송한, 사학과 졸업한 소형 출판사 편집자 김정진의 그저 그런 하루

이런거 보고 싶음...
자까님...해주셨다고 믿어요...
제발...

ㅠ
ㅠㅠ"
2020-12-22 07:59:54+00:00,"문과라서 그런 거라고 이해해줄께
기레기양 https://t.co/hwj2yMeatP"
2020-12-22 01:32:45+00:00,@somsom_fgo 앗 저 문과라서....😅
2020-12-21 20:54:45+00:00,"하으아으아흐나으라느랴느야아야으아으아야아

진로뭐하냐

건축 하고싶엇는데 문과라서 불이익 포기

사회학 뭐해 취업어케함

경제 경제배운게 없음 선택과목도 윤사함

국어어쩌구 내신은 적당히 망햇고 모고는 걍 망함

난진로가없어씨발"
2020-12-21 15:44:26+00:00,"@클스페가 없어 상심한 당신
직접 살인트리를 만들어보는 것은 어떠할까요

문과라서"
2020-12-21 13:22:02+00:00,@ncttttttt_sm 이과가 문학소녀 할수도 있죠!!!!! 제가 문과라서 그러는게 아니라!!!
2020-12-21 09:52:58+00:00,문과라서 어쩔 수 없나봐 징징 하지말고 나를 수학하라고 후려쳤어야 했는데
2020-12-21 09:32:23+00:00,문과라서;
2020-12-21 09:27:36+00:00,@kookmin_love_it 문과라서 확통이여 이과는 보통 기하랑 미적분 선택하잖아
2020-12-21 07:58:40+00:00,"아는 언니 spi 문제집 푸는거 옆에서 꼽사리 껴서 언니 이거 아냐? 하고 있는데 그냥 웃김,, 일단 첨이라 시간 제한 안두고 둘이서 천천히 낄낄 대는데 언니 : 이과 , 나 : 문과 라서 뭔가 차이 확 보옄ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
