Datetime,Text
2020-12-18 08:23:35+00:00,이과라서 그런가 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2020-12-18 08:19:03+00:00,저사람 얼마나 통계 자료를 안봤으면 표본 집단 천명이 적은거라고 생각하네 ㅋㅋㅋㅋ이과라서 그런거 안배움?
2020-12-18 05:23:01+00:00,저는 이과라서 역사고증이 1도안되어있는데....펫님건 역사고증도 잼서서 우와했다네요
2020-12-17 15:41:15+00:00,@sky_03xxxx 와...우리도 내일 수2 사문인데... 난 이과라서 사문 안보긴 하지만...
2020-12-17 01:35:59+00:00,"문과 이과 이야기하다보면 가끔 김유정역을 보며 사람 이름 같다며 웃던 멍청이가 떠올라
사람 이름 맞다고 어케 모르냐고 했더니 이과라서 모른다던 그 멍청이..
수능 수리등급 나보다 2등급인가 낮았던 멍청이임"
2020-12-16 15:36:25+00:00,@summersgonebut 저는... 문과가는데 머리는이과라서 지금 찢어지고 잇어요... 약간자아분열... 영어실어...ㅜ
2020-12-16 14:17:55+00:00,"까마귀가 똑똑한 이유가 이과라서였네

https://t.co/YVMuUJ5gx2"
2020-12-16 11:59:13+00:00,하...오늘 리스닝에서 초전도체 나왔는데 이과라서 그런지 너무 잘 들렸다...시발...ㄹㅇ 아무리 언어 좋아한다고해도 이과뇌는 어쩔수없나봐...
2020-12-16 10:54:06+00:00,@hong_0422 혹시 이과이신가요? 저는 이과라서 생명 윤.도영이랑 지구 김.지혁 들었습니다!
2020-12-16 07:47:51+00:00,"@Shumer_is 걍내가
이과라서ᆢ
아니도대체
Istp가먼특징인대"
2020-12-16 05:51:07+00:00,자기 이과라서 문과라고 물어본건데 MBTI올린건가?̤̫ 개웃기네... https://t.co/fzahxMj0KI
2020-12-16 05:32:22+00:00,이과라서 영문해석을 못하나봐요...
2020-12-16 04:47:02+00:00,"문과 이과 열심히 구별해봤자 둘다 잘하는 사람은 결국 둘다 잘하더라...ㅋㅋ
저는 이과라서 수학을 잘하고 언어를 못해요
&gt;&gt; 지랄ㄴ 성적 나오는게 수학밖에 없으니까 어쩔 수 없이 이과 온걸 애써 포장하지 마쇼"
2020-12-15 18:07:08+00:00,"@rlaxdbf 난 이과라서 이과티콘 많이쓰곸ㅋㅋㅋㅋㅋㅋ
-못 잡아먹어 안달
-개구진 남매의 사랑스런 일상
-말랑말랑 유령

이렇게 많이 써!!"
2020-12-15 11:47:45+00:00,"@ISFJjoah 쭈왑쭈왑!!! 몬가 넘 당연한 소리들만 쓴 것 같아서 머쓱하기도 하구,,,마음만 받아조요,,,저두 서류 단계에서 이렇게 써봣자 붙기는 할까 대체 어디까지 공부해야 할까 등등 막막함이 컸어서 조아쟌의 기분을 조금이나마 공감할 수 잇서요ㅠㅡㅠ
저히가 문과 이과라서 큰 도움은 안 될 것 같지만 혹시"
2020-12-15 09:24:06+00:00,"말이좋아 남덕이지.. 제 고등학교 친구들입니다

이과라서 친구들이 다 남자애들인게 함정임"
2020-12-15 06:44:43+00:00,호랑이 거기에 까시가 잇다는 얘기 듣고 너무 놀라서 이 계정으로 왓음 고.. 고양이과라서?
2020-12-15 03:36:11+00:00,"슈퍼개미이자 전 카이스트 화학과 교수로 유명한 김봉수님이죠
이과라서 그런지 원래 유니크한 분이라 그런지 기술에 대한 관점이 독특한 분입니다
미시적인 관점뿐 아니라 거시적으로 미국 중국 한국 일본 기술 비교하는 관점도 흥미롭죠"
2020-12-15 01:19:52+00:00,@answer_is_d 그리고 저는 이과라서 랩에서도 디게 편해요; 패드로 실험중에 사진찍어서 기록하기도 하고 블루투스로 스펙트로미터나 pH기기에 연결해서 쓰기도하고... 헝 하긴 홍노님 디자인계셧죠 그럼 그렇겟다
2020-12-15 00:29:28+00:00,@URmyMMH @duwoo828 저도 이과라서 몰라요. . .
2020-12-15 00:21:49+00:00,@myonmy2 실은 이과라서 잘 모름요
2020-12-14 14:08:29+00:00,@sic_bread_kim ㅋ ㅋ ㅋ ㅋㅋ ㅋ 불타는 빛 ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋㅋ ㅋ ㅋ ㅋ ㅋ ㅋ 괜찮아요 이과라서 취업 걱정은 없겠죠 뭐
2020-12-14 14:04:29+00:00,@sic_bread_kim 걔 이과라서 역사 30점 받아와요... 평소에 역사 보기를 소닭보듯 하는 친구죠
2020-12-14 12:03:58+00:00,@Meh_Navie_ 이과라서 포기할게요
2020-12-14 09:54:37+00:00,"와 나는 뼛속까지 이과라서 이런 표현 보면 너무 신기하고 멋있어 
노래에 묻은 표정,, https://t.co/3ERF6KbPW4"
2020-12-14 04:34:46+00:00,@mabeljinho 특이체질 이과라서 그려
2020-12-14 02:16:57+00:00,"@sarang_ren 나 아직 안봤음
근데 오늘은 일단 이과라서 기하랑 외국어!인데 나는 일본어"
2020-12-13 18:31:25+00:00,@sexy_cutie_ran ㅈㅅ.... 이과라서
2020-12-13 17:19:58+00:00,"이과라서 이러는건 아니지만 이과는 맞아서...어.......... 저는 그냥 감성이 버석거리는 편인데 우연히 이과인거예요 모든 이과가 이렇지는 않아요 진짜예요 제 친구들은 눈오면 하늘 향해서 입부터 벌리고 즐거워했어요,.,.... https://t.co/GLJQBlx42e"
2020-12-13 16:50:25+00:00,"사자,, 대표적인 육식 동물이쥐......... 단체 생활을 할 줄 알고,, 고양이과라서 상자에 들어가있는걸 좋아하던거 같음.. 갈기가 있든 없든 여튼 멋있고 멋있어서 주목 받음.... 밀림의 왕이라는 말이 괜히 있는게 아니겠지?"
2020-12-13 14:49:23+00:00,둘 다 그냥 천생 이과라서
2020-12-13 06:59:48+00:00,"@canada_marvel ㅈ제가 이과라서 그렇져^^! ㅎㅎㅎㅎㅎㅎ 제가 구슬님을 사랑해서 그냥 나오는고에용
사실 제가 옛날부터 자주 쓰던 말이에요ㅋㅋ"
2020-12-13 05:55:45+00:00,프리스트는 진짜 믿고볼수있는거같음.. 프따 글 읽을때 이런 문제들에 봉착한적이없어서(이과라서그런가?
2020-12-13 05:31:30+00:00,"@heroroyo 투모로우바이투게더라고......
웃긴 아이들 있거든요...
웃기긴한데 웃기기만 한게 아니라요....
빅히트 전설의 연습생도 있구요...
토끼같은 리더도 있구요...
곰돌이같은 친구도 있구요....
하나는 완전이과라서 팩폭의 신이고요...
하나는 인형사랑하는 웃음소리 굉장히 귀여운 애도 있어요.."
2020-12-12 15:53:24+00:00,@imnon____ 태현이...자랑스러운 대치동 출신.... 이과라서 과고 준비했었고 중학교때는 전교권에서 놀았다네욤... 언북중이었나...
2020-12-12 13:31:00+00:00,"다루는데 적합하지 않아 배운던 많지만 지금은 대부분 못한다 봐야하는데 유일하게 잘하는게 단소..
도박: 야바우는 잘 함 설탕뽑기..그...막대 숫자판에 올려놓고 뽑는 그거에서 거북선도 뽑아봤어
계산: 이과라서 어느정도는...가끔 실수는 함
애교: 몰라....
글: 독후감상문이랑 시쓰기로 전교 2등"
2020-12-12 10:38:00+00:00,막내릠 이과라서 그래~~!!
2020-12-12 07:07:28+00:00,박무진 ㅋㅋㅋㅋㅋㅋ 파워이과라서 너무 좋다 ㅋㅋㅋㅋㅋㅋㅋㅋ 저 특유의 사고방식 ㅋㅋㅋㅋㅋㅋㅋ
2020-12-11 12:24:07+00:00,@Hyaromo 이형 이과라서 그랰ㅋㅋ
2020-12-11 10:34:30+00:00,@Popoline_O_ 그걸 전공으로 했으면 저는 취직을...여태껏 못 하고 있었겠지요...대신 덕질로 풀었습니다 그래도 이과라서 좋은 점은 파고들기 스킬이 늘었어요!
2020-12-11 10:33:27+00:00,우리 아기가 이과라서 수학은 잘 푸는데 글쓰는거 어려워한다고오 우리 아기 글쓰기 시키지말라구요~
2020-12-11 09:21:12+00:00,@chamayahannira 이과라서....? ..................................
2020-12-11 08:52:49+00:00,@tngh0830 혜씨도 아니에요 성은 그렇게 특이한 편은 아니고 수련도 아니에요! 수련은 생각보다 이름으로 있지 않아요...? 음..힌트 드리자면 이름은 교과서에서 이름이 아닌 단어로 자주 봤을거예요 국어나 수학이나 과학이나 역사나...사회과도 있을거라 생각합니다 제가 이과라서 확신이 없네요
2020-12-10 21:56:04+00:00,@weeeeeuri0219 이과라서 어떻게든 해야하다보니까 그래도 아주 잘한다까진 아니지만... 어느정도 해뒀어요
2020-12-10 21:14:08+00:00,카이토는 사람에게 품은 감정에 대해서랄까 평범한 사람들은 그저 좋아한다 싫어한다 구구절절 붙인다면 이유 정도를 붙일... 그런 당연하고 자연스러운 것들을 구태여 어떠한 연산과정을 거쳐서 받아들이고 자각할 것 같다는 생각이 좀 있어 그건 카이토가 뼛속까지 이과라서 그럴 수도 있고
2020-12-10 18:02:39+00:00,아무리 친하다 해도 아민이가 이든을 너무 막 대하는 경향이 있는데.. 이든은 사실 즐기고 있는 거겠지 정아민 고양이과라서 진짜 싫고 화나면 오히려 숨어버릴텐데.. 그렇지 않고 일케 틱틱대는 게 애정표현이고 안심해서 그런 거란 걸 아니까
2020-12-10 17:22:55+00:00,난 이과라서 다행이라는 생각을 항상 하게 돼... https://t.co/eJh4Jemwn8
2020-12-10 13:09:37+00:00,"@mellow___B 난 뼛속까지 문과라서 이과녀들 넘 멋져보여 ,, 💗 친한 친구들이 다 이과라서 더 그런것같앜ㅋㅋㅋ"
2020-12-09 15:27:12+00:00,"으흐흐흐ㅡㅎㄱ 신타로 뇌빌려오고싶다
아니야 신타로는 이과라서 생윤몰라
개샛기 나를 위해 미리미리 준비햇어야지"
2020-12-09 14:55:24+00:00,@EVERYD4Y_WW 흐업 문과는 제가 잘 몰라요 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ 제가 천상이과라서ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ
2020-12-09 13:56:32+00:00,@ihatewhitesugar 이과라서 못그렷어 ㅜ
2020-12-09 10:29:41+00:00,"@starArte04 저희도요! 저도 이과라서 여학생 비율이 엄청 적었는데 남학생들이 화장실 가서 갈아입더라고요
그래도 중간에 한 번 말 나와서 반년은 남학생이 화장실 가고 반년은 여학생들이 화장실 갔었던 것 같아요"
2020-12-09 06:44:03+00:00,오히려 기분 좋으면 갑자기 짖음ㅋㅋㅋ 칼부림 처음하고 흥분해서 여기저기 정신사납게 왔다갔다 하고 갑자기 짖는 이자성ㅋㅋ 정청도 첨들엇을때 놀라서 웜메 씨벌 깜짝야 시끼가 갑자기 짖고 지랄이여 했음 정청 호랑이 고양이과라서 그런거 모름
2020-12-08 14:16:35+00:00,"사촌오빠 이과라서 대학가기전까지 과학쪽쪽빨아먹을거임 근데시험이번이끝,,,"
2020-12-08 07:18:34+00:00,"능 : 장발장에서 시작해 국경을 넘어 네개의 얘기가 나온단 말이지
익친 : 이과라서 잘 몰라 그런거
능 : 전국의 이과생에게 사과해"
2020-12-08 05:50:15+00:00,@_peach_203 흑ㄱ 피치님두 파이팅ㅇ...! 이과라서 생윤 버렸구 내일 수학과 생명을 보는 저는...열심히 과목들 찢어갈기고 올게욧 ㅜㅜㅜㅠ퓨ㅠ
2020-12-07 21:52:27+00:00,그러면치료제개발되서기생충죽이면숙주도같이죽으면안됨?아그러면너무쉬워질듯그리고엔데믹은이과라서저런문과적상황은고려안함 https://t.co/OYrdEjaDAH
2020-12-07 09:29:59+00:00,"결국 열었는데 결과물은
처참한 현장과              주름이 사라진 물병

동생이 이과라서 터지는 것 때문에 무섭다면서 왜 열었냐니까
""좀 있으면 엄마오잖아. 한소리 들을것 같아서.""였다 https://t.co/QuVQC2VmLs https://t.co/QNl5gNeSMR"
2020-12-06 15:04:01+00:00,"문송안함 읽는 사람 특:
이과 - 아 내가 이과라서 이해를 못하나봐
문과 - 아 나는 수확과학을 못하는 짭문과였구나"
2020-12-06 08:12:44+00:00,"@KRKZTOHO 아 ㄹㅇ? 칠 수는 있었구나 근데 꼽줄 것까지 있나...ㅋㅋㅋㅋㅋㅋㅋ이과라서 그런가 선생들이 괜히 쓸데없는데 시간 쓴다고 싫어하나?
문과는 오히려 제2외국어까지 치는 시험장이 분위기가 더 좋다고 일부러 선택하는 사람들도 있었다고 하지...ㅋㅋㅋㅋㅋㅋㅋ"
2020-12-06 03:21:22+00:00,@Karaghiozis @pjheric1219 학점 2.3 무스펙까진 성공했는데 이과라서 초봉 5천을 못받았나... 근데 게임업계에 대기업이 무려 10개씩이나 있엇군요?...
2020-12-05 16:03:22+00:00,@LalMangMang 이과라서요...(눈물
2020-12-05 09:10:26+00:00,찍찍이과라서 고양이를 밀어내는건가...🐹
2020-12-05 08:54:56+00:00,글고 님 이과라서 좋아하실거같음 초반부가 생각보다 화학 얘기 만이 나옴
2020-12-05 04:00:36+00:00,"@literary_teapot @1itteraire @HB__112 @UQ_SGTV @bingbing1215 @MyFireFist @PIO13Y 다시 시작하시려면 시조 대충 쓰고 엔딩 내세요. 전 이과라서 안녕. 

냬나, 그러니까 스불재 레인보우는 그 말을 끝으로 사라졌다. 이게 무슨... 와구는 냬나가 사라진 곳을 바라보며 한숨을 내쉬었다. 

@Wagu_1010 (^^)"
2020-12-05 04:00:00+00:00,"이과라서 사회 과목이 좀 약한 박대행
진짜좋다 나 앞으로 한자만파서 한자에 약한 박대행매일놀려먹는다"
2020-12-04 17:53:38+00:00,"마자 k학생 희망편고증 하수 진로 풀어야하는데
일단 하수,.. 뼈이과라서 이과갓구요... 이과가서 생명화학물리만 배워서 투덜대면서 지구과학 독학하기 (고증안한다며!!고증안한다며!!) 농담이고 여튼 천문학자가 꿈이엇던 전적잇다는듯이 지구과학을 정말 좋아해서... 과탐 지구과학이랑 물리 했을듯"
2020-12-04 12:20:53+00:00,@49_142 @JSJtl1021 제가 이과라서 단어가 너무어려웟군요 죄송합니다.
2020-12-04 02:11:48+00:00,"@kangto_human 미안한데, 전 이과라서."
2020-12-03 17:03:00+00:00,이게 왜 그랬냐면 저는... (예체능전공이지만 여하간) 뼈문과고 언니는 뼈이과라서... ... ... 나는 그거를 수학적으로 접근해야한단 생각을 못했는데 언니는 1초도 안 망설이고 수학적 개념인데 어떻게 이과가 아니겠느냐고 그러는거야
2020-12-03 14:54:57+00:00,"뭔가 심심하기도 하고 나중가서는 다 까먹을 것 같아서 올리는 라떼(Latte)의 수능후기😄
정시 현역으로 대학 오긴 했지만, 그 당시에는 특히 이과라서 약간 수시는 복권이고 정시까지 바라봐야 해서 더 부담되었다. 심지어 17수능부터 국어 통합에 한국사 추가라 처음 보는 유형들이 많았고"
2020-12-03 09:27:50+00:00,듣기평가가.. 있었죠.. 뭔가 나 때가 많이 바뀌었을 때였는데 어쨌든 저는 국영수가 다 난이도높은버전 쉬운버전이 있었습니다 저는 이과라서 국영수를 쉬움어려움어려움으로 봤었는데 난 그때까지만 해도 내가 대박난줄알았지(과탐에서 둘다 2등급 뜸)
2020-12-03 09:19:01+00:00,"@RenRa077 전 이과라서 융합과학, 기하, 물리, 화학 했어요😆
한국지리랑 생윤...대단해요ㅠ 저는 엄두도 못내는 과목..."
2020-12-03 07:28:47+00:00,"이과라서 과탐공부했었는데
그 시간에 사탐공부하고 사탐으로 응시했으면 탐구영역에서 점수가 더 높게나오지 않았을까
아무리 생각해도 나하고 이과는 안맞아.."
2020-12-03 07:12:46+00:00,사촌형 아닌데? 옆집 형이야.하면 그 날 교실 다 뒤집어진다. 분명 생김새가 닮았는데 핏줄이 아니라고?하면서 다들 과학책 뒤져보고 난리남ㅋㅋㅋㅋ 에반이 이과라서 수학 연달아 붙어있는 날에는 차라리 여기서 뛰어내릴까하는 거. 잘 때마다 드는 생각은 학교에 어차피 하루를 있는데
2020-12-03 05:30:58+00:00,@ 문과라서/이과라서 사람의 특성이 다른 게 아니라 문과로서 이과로서 있으면서 적응하게 되는 상황과 분위기에 따라서 사람이 학습되고 뭐가 익숙하게 받아들여지고 그런 경향이 있는 거지.......
2020-12-03 02:06:39+00:00,@Sang_Hyeok_0724 미안 난 이과라서...ㅎ 빠이~~
2020-12-02 16:56:13+00:00,어쩌라고 진짜 각도 어쩌라고 당장 키갈해도 이상하지 않은 각도 뭐냐고 내가 이과라서 뇌절하는 거냐고 https://t.co/vHam3eQi2S
2020-12-02 13:39:27+00:00,@cobra_mistmatch 전 이과라서 미적1/2 확률과 통계 기하와 벡터 다 배웠고 그렇게 망했습니다
2020-12-02 09:48:02+00:00,ㅋㅋㅎㅎ...프리스트..이과라서...쓴글볼때..그나마 내가 이과와서 다행이라고 생각하긴 첨이였던.큐ㅠㅠㅠㅠ..... 아니였으면 읽다 포기했을것 같아서..큐ㅠㅠ
2020-12-02 06:54:56+00:00,"고양이 로쏘랑 여우 벤투스 보고 싶다
개과랑 고양이과라서 맨날 (일방적으로) 싸우겟지... 맛없는 사냥감 잡아왔다고 뭐라하고 자꾸 거처에서 빈둥댄다고 뭐라하고 정신사납게 군다고 뭐라하고 자기 그루밍했다고 뭐라하고(?) 벤투스 하루에 한번씩은 냥냥펀치에 얼굴 맞지 않을까"
2020-12-01 20:22:48+00:00,"@ggongjju_11 @commu_pong 그...거시기.............. 
그래 니 이과라서 잘났다 개자식아"
2020-12-01 17:30:07+00:00,@d5hoon 이과라서 이해해주길 바라는데 괜찮으시겠어요?
2020-12-01 11:17:38+00:00,@spo_dduk 방금 생각난 건데요 과레이 혹시 이과라서 역사 속 신분제도를 잘 몰랐던 거 아닐까요? 애초에 귀족 클레어 프랑소와랑 사귀려는데 평민 레이 테일러 몸에 들어온 것부터가... 성별과 신분의 벽으로 못 사귀었나봐요 그래서 혁명 엔딩을 만들었을 것 같아요
2020-12-01 07:49:26+00:00,"360. 승식은 이과라서 수능 때 선택 과목으로 과학탐구를 응시했다.
 https://t.co/v5IbluLya1"
2020-12-01 06:36:16+00:00,"@718_purme 통합과학은 시험 잘 보고 수행 잘 보면 되고 과탐은 과탐실인지 선택과목 과탐인지는 모르겠지만 과탐실은 수행만 잘보면 되고(우리학교는 등급산출 안됨 ABC로 나오더라) 
과탐은 2학년 선택과목 물 화 생 지 합쳐서 말하는거! 난 이과라서 물 화 생 골랐어 지구과학은 비추천이래"
2020-11-30 14:52:54+00:00,전체적인 몸은 무겐보다 후시가 더 좋은거 같은데 고양이과라서 허리는 후시가 더 얇을거 같고 암튼...좋음
2020-11-30 11:41:05+00:00,@pinchi_k22 아나 이렇게 생각하는거부터 뼈이과라서 그렇다구욬ㅋㅋㅋㅋㅋㅠㅠㅠㅋㅋㅋㅋㅋㅋㅋㅋ엉엉 보통은 꿈과 희망으로 점철된 대답을 해준다구
2020-11-30 09:20:09+00:00,"수학 가기 싫다....
대학 희망 학과가 이과라서 수학해야하는게 현실이지만...."
2020-11-30 08:59:31+00:00,아아 잊고 있었던 그것이 왔습니다 케일님의 귀여운 투명?포카❤️ 실제로 보면 승준이는 짱귀엽고 민균이는 돌도 씹어먹을 것 같습니당 것보다 창돌이 진짜 여기 저기 갖다대도 귀여워요ㅠㅠㅠㅠㅠ귀엽다는 말밖에 안하는 것 같지만 이과라서 그냥 말을 못하는거여요... 사랑해요🐱@kalecatmk https://t.co/NZrViOS50P
2020-11-30 06:25:17+00:00,ㅍㅔㅁㅣㄴㅣ즘은 왜해 ㅍㅔㅁㅣ이과라서 하냐
2020-11-29 17:34:46+00:00,태생이 이과라서 그런가..싶었는데 이건 걍 핑계인듯 이걸 핑계 삼아 합리화 하긴 싫엉.. 어떤 장르든 상관없이 책 많이 읽어야겠다
2020-11-29 16:36:51+00:00,난 학교에서 수학선생님이 문과애들한테 장난이긴 했지만 계속 아 문과주제에! 라던가 문송합니다 라던가 하는 말 너무 극혐이었음 시발 이과라서 존나 좋으시겠어요? 교사라는 사람이 어떻게 말을 그렇게 해
2020-11-29 16:08:38+00:00,내가 말주변 없는 이과라서 이런 주제가 나올 때 마다 내 주장을 제대로 글로 못 쓰는 거 같아서 답답함 ㅋㅋ....어쨌든 돈 주고 배우기 아까운 학문이라는 건 없다고 생각함.
2020-11-29 14:48:51+00:00,"엉덩이 얘기 마지막으로 한번만 더 하겟습니다 엉덩이토론 얘기 가족들이랑 했다가 엄빠는 그런 쓸데없는 걸 토론해서 뭣해??? 하는 상태였고 나랑 혈육만 열정적이었는데 나중에 혈육이 깔끔히 정리했다
이사람들 이과라서 이런 토론의 재미를 모르는구만!
엄마: 응.. 이과는 걍 외우면 된다구"
2020-11-29 14:07:16+00:00,이과라서 700에서 800이면 될 거 같구 졸업요건은 500이었나..? 방학 동안 계절 들으면서 도서관이나 긱사에서 공부하려는디
2020-11-29 14:05:08+00:00,저거는 쟤가 이과라서 문과 우습게 보는 게 아니고 머리없는부류의 랟이라서 그런것ㅋㅋㅋ 하여튼 장미랑 우산달고있는애들은 미리미리 체블해놔야
2020-11-29 12:25:55+00:00,"@R3D_H00D__J 스파키 말이구나. 네가 그렇다면 너에겐 그런 거겠지, 제이슨. 하지만 난 고양이는 아니야. 재규어고, 같은 고양이과라서 편애 하는 거지. (어깨으쓱) 글쎄, 고양이가 고양이를 편애하지, 누가 고양이를 편애하겠어. 하지만 강아지도 좋아해볼게."
2020-11-29 11:33:48+00:00,"@jin_bbda 이과라서 죄송합니다 ㅋㅋㅋㅋㅋㅋ
불소하면 플루오린밖에 생각이 안 나서 ㅋㅋㅋ"
2020-11-29 07:37:55+00:00,@pedroalonsoocho 저는..  이과라서 언어감각이없어요.. (눈물
2020-11-29 04:31:58+00:00,이과라서 못봐요(ㅈㄴ
2020-11-29 01:33:23+00:00,"#마음한_트친_연말_총평

저두 해줄게요 근데 이과라서 말솜씨가 부족해ㅠ
코멘트가 짧을 수 잇어용 이해해주시기"
2020-11-28 06:04:14+00:00,@l_online_l 어...음...흑랑이는 이과라서 문과적인 생각을 못해욤&gt;&lt;
2020-11-27 18:00:34+00:00,제가 직종이 이과라서 구런거지 저는 뼈문과가 맞는데요ㅜ
2020-11-27 14:41:06+00:00,@jjamjjameee 아놔 진짜욬ㅋㅋㅋㅋ? 저흰 이과라서 걍 토론위주로 햇는데 우리반 ㄹㅇ 엄청난 한nam무리반이라서...^^ 토론때마다 맨날 싸우고 쌤이 맨날 점심시간에 아이스크림 먹으면서 같이 욕한 아름다운 추억이 잇네영...
2020-11-27 03:36:21+00:00,"'외계인한테 뭘 전해야 될까?' 라는 질문에 '우주 만물에 평등하고 우주의 규칙을 정하는 수학을 먼저 스몰 토크로 던져야지. 인류학, 예술같은걸 외계인이 알바냐?' 하는 부분에서 이 미친 이과 새끼 생각이 들긴 했지만 곧바로 '그래 내가 이과라서 그런다'고 자백해서 봐줬다. 이 책 어렵다."
2020-11-27 01:25:14+00:00,@ptg_lover_ @Hi_happyUni_lua 난 이과라서^^
2020-11-25 10:31:35+00:00,"물: 편안 
피: 끄아아
높은 곳: 무리
뾰족한 거: 무리
벌레: DNA레벨로 무리
닭: 맛있다
사람인형: ^^
귀신: 이과라서 안믿음
광장: 상쾌
무대: ㄱㅁㅈ
어둠: 크크킄 내 어둠속 흑염룡이..
밀실: ^^
삐에로: 못생김
물고기: 맛있다"
2020-11-25 06:00:38+00:00,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 헐 ㄹㅇ 대박! 사실은 오너가 이과라서 휘성이도 이과에요 ㅎ https://t.co/0CVoRctr2O
2020-11-24 18:02:44+00:00,저 이과라서 문과에 환상있어요()
2020-11-24 16:31:30+00:00,재규어가 고양이과라서 빅고영 현표(??
2020-11-24 16:19:31+00:00,@hyun_05_ 엥 머가여 설마 이과라서?
2020-11-24 11:18:58+00:00,"아
침대에서 일어나야 하는데
내가 이과라서 힘드네"
2020-11-24 06:52:15+00:00,"문송 보기 시작한 이유 : 제목이랑 표지 머선일이고
초반 : 재밌당ㅋㅋ 학원물인가 하렘이라기엔 좀 담백하네
50화 즈음 지남 : 이거 뭔가 느 느껴진다 
100화 이후 : (강력한 매운맛과 혁명의 불꽃맛과 이과라서 눈물흘림)"
2020-11-23 16:45:37+00:00,"전 이과뇌가 아닌데 매뉴얼이랑 리콜은 씨게 이과라서 지금...
지금....두뇌풀가동중임"
2020-11-23 12:16:50+00:00,아니 교수진자 이과라서 감수성이 부족해?//?? 그런거냐고
2020-11-23 11:27:06+00:00,표현 못하겠음ㅠ 내가 이과라서
2020-11-23 09:05:49+00:00,@flowergirlsyj 이 닉넴 준 뇨석이 이과라서 ㅋ쿠ㅜㅋㅜㅜ 토요일이면 끝인데 벌써 모두에게 첫인상 망한 거 같아서 큰일입니다ㅋ구ㅠ
2020-11-23 08:38:33+00:00,@taste_salt_89 ...파워이과라서 아는 사탐 사문박에 업서요..
2020-11-22 12:31:46+00:00,"이과라서 좋은 점 - 엔빵할 때 유사계산기
이과라서 나쁜 점 - 엔빵할 때 유사계산기 취급"
2020-11-22 05:05:28+00:00,저는 이과라서 그럴지 모르겟는데 논문 초고를 그렇게... 쓸 수 있을까요 부정적 입장인 편
2020-11-21 19:09:28+00:00,@bonheur_nn @50pence16pound 배경지식이 많은거!! 저는 원래 약간 생활지식은 쫌 떨어지는데 이과라서 세계사는 더 모르고 그래여 헤헤
2020-11-21 16:53:50+00:00,"@raonlyliveonce 저 그냥 단순히 사회가 싫고 과학이 재밌어서 이과갔는데 과학자가 꿈은 아니였던거죠ㅋㅋㅋㅋ
제친구도 이과인데 통계학과 갔는데
알고보니 통계는문과고 회계가 이과라서 멘붕이라던지ㅋㅋㅋㅋㄱㅋ이런식이예요ㅋㅋㅋㅋ"
2020-11-21 15:27:06+00:00,@Mir__1st 정확히는 문과 공통과목이라 이과라서 안 듣더라구
2020-11-21 07:19:10+00:00,"@Palmatum_5840 Q.근데 대학갈 생각도 안하고 있었잖아요.
만약 이과라서 갈수있었던 거면요?"
2020-11-20 15:51:27+00:00,내가 이과라서 무식해서 미안하다....
2020-11-20 15:06:11+00:00,"도평 나이 반전도 맛있을 것 같은데... 교생 도산이랑 그 교생한테 반한 지평이. 직진남 지평이 뼈문과인데 도산이 뼈이과라서 플러팅 안 먹힐 것 같음. 
- 헐 저 쌤 보고 얼굴 빨개졌어요 아무래도 나 선생님 좋아하나 봐요
- 그... 지평아 그건 급격한 온도차이로 혈관이 확장 되어서 그런 건데 https://t.co/BDrTtVdT6F"
2020-11-20 13:10:44+00:00,물론 제일 유명해진건 설민석. 난 이과라서 한번도 못봤지만 내 친구는 설민석꺼 들었었지... 당시에 이투스 출강한지 얼마안된 떠오르는 강사였던걸로 기억. 수업도 잘 가르쳤는데 그때도 너무 웃긴걸로 유명했었음.
2020-11-20 12:04:01+00:00,@Dragon_of_June 이럴 때는 이과라서 정말 다행인가?
2020-11-20 04:53:10+00:00,이과라서 미안해 🤣
2020-11-20 03:00:27+00:00,"@SODABECK 이과라서 관련 없을거 같지만 난 이거가지고 먹고 살아야한다 맨이야 

어흑 마이깟"
2020-11-19 16:50:43+00:00,"@miaeging__ 참노ㅓ
저는 이과라서 국어 못하거든요"
2020-11-19 16:17:48+00:00,"@diff_boon ㅋㅋㅋㅋㅋㅋㅋ제가 아는 이과들 대부분이 그렇게 생각하더군요 본인은 뼛속까지 이과는 아닌데 어쩌다보니 전공만 이과라고ㅋㅋㅋ 근데 어쩌죠. 저도 이과라서 이과 친구랑 저랑 쌤이랑 똑같은 결론. 100, 300일은 날짜 계산이 비효율적이니까 0일부터 시작해서 주년만 챙기자. 거의 두뇌 공유 급."
2020-11-19 15:47:05+00:00,크루웰 드림 크루웰 쌤 이과라서 드림주는 무슨 담당쌤으로 할까 고민중임...
2020-11-19 08:55:53+00:00,@lia030317 앗 대박..ㅋㅋㅋㅋㅋㅋㅋ 전 국사 손절한 이과라서 항상 다 찍고 잡니다.... 수고많으셨어요♡♡♡
